WHOREGION	FLUSEASON	HEMISPHERE	ITZ	COUNTRY_CODE	COUNTRY_AREA_TERRITORY	ISO_WEEKSTARTDATE	ISO_YEAR	ISO_WEEK	MMWR_WEEKSTARTDATE	MMWR_YEAR	MMWR_WEEK	ORIGIN_SOURCE	SPEC_PROCESSED_NB	SPEC_RECEIVED_NB	AH1N12009	AH1	AH3	AH5	AH7N9	ANOTSUBTYPED	ANOTSUBTYPABLE	AOTHER_SUBTYPE	AOTHER_SUBTYPE_DETAILS	INF_A	BVIC_2DEL	BVIC_3DEL	BVIC_NODEL	BVIC_DELUNK	BYAM	BNOTDETERMINED	INF_B	INF_ALL	INF_NEGATIVE	ILI_ACTIVITY	ADENO	BOCA	HUMAN_CORONA	METAPNEUMO	PARAINFLUENZA	RHINO	RSV_PROCESSED	RSV	OTHERRESPVIRUS	OTHER_RESPVIRUS_DETAILS	LAB_RESULT_COMMENT	WCR_COMMENT	ISO2	ISOYW	MMWRYW	PSOURCE_SUBTYPE_INF	PSOURCE_PPOS_INF	PSOURCE_RSV
EUR	NH	NH	FLU_NTH_EUR	SWE	Sweden	2022-12-26	2022	52	2022-12-25	2022	52	NONSENTINEL	19119		91		107			2997				3195			8		0	105	113	3308	15811								17292	1538					SE	202252	202252			
EUR	NH	NH	FLU_NTH_EUR	SWE	Sweden	2023-01-02	2023	1	2023-01-01	2023	1	NONSENTINEL	18152		74		81			1828				1983			10		0	94	104	2087	16065								15449	1468					SE	202301	202301			
EUR	NH	NH	FLU_NTH_EUR	SWE	Sweden	2023-01-09	2023	2	2023-01-08	2023	2	NONSENTINEL	16066		67		41			991				1099			6		0	108	114	1213	14853								13833	1146					SE	202302	202302			
EUR	NH	NH	FLU_NTH_EUR	SWE	Sweden	2023-01-16	2023	3	2023-01-15	2023	3	NONSENTINEL	12164		51		34			511				596			16		0	53	69	665	11499								10793	798					SE	202303	202303			
EUR	NH	NH	FLU_NTH_EUR	SWE	Sweden	2023-01-23	2023	4	2023-01-22	2023	4	NONSENTINEL	11240		58		45			572				675			16		0	100	116	791	10449								10007	697					SE	202304	202304			
EUR	NH	NH	FLU_NTH_EUR	SWE	Sweden	2023-01-30	2023	5	2023-01-29	2023	5	NONSENTINEL	10933		44		27			695				766			26		0	165	191	957	9976								9614	600					SE	202305	202305			
EUR	NH	NH	FLU_NTH_EUR	SWE	Sweden	2023-02-06	2023	6	2023-02-05	2023	6	NONSENTINEL	10555		50		46			679				775			29		0	232	261	1036	9519								9496	609					SE	202306	202306			
EUR	NH	NH	FLU_NTH_EUR	SWE	Sweden	2023-02-13	2023	7	2023-02-12	2023	7	NONSENTINEL	8982		44		37			599				680			38		0	267	305	985	7997								7662	562					SE	202307	202307			
EUR	NH	NH	FLU_NTH_EUR	SWE	Sweden	2023-02-20	2023	8	2023-02-19	2023	8	NONSENTINEL	7710		38		42			438				518			48		0	293	341	859	6851								6896	428					SE	202308	202308			
EUR	NH	NH	FLU_NTH_EUR	SWE	Sweden	2023-02-27	2023	9	2023-02-26	2023	9	NONSENTINEL	7411		19		17			404				440			24		0	352	376	816	6595								6456	391					SE	202309	202309			
EUR	NH	NH	FLU_NTH_EUR	SWE	Sweden	2023-03-06	2023	10	2023-03-05	2023	10	NONSENTINEL	7266		17		17			351				385			36		0	333	369	754	6512								6525	268					SE	202310	202310			
EUR	NH	NH	FLU_NTH_EUR	SWE	Sweden	2023-03-13	2023	11	2023-03-12	2023	11	NONSENTINEL	7088		24		13			315				352			53		0	340	393	745	6343								6409	298					SE	202311	202311			
EUR	NH	NH	FLU_NTH_EUR	SWE	Sweden	2023-03-20	2023	12	2023-03-19	2023	12	NONSENTINEL	7161		13		13			256				282			53		0	403	456	738	6423								6471	261					SE	202312	202312			
EUR	NH	NH	FLU_NTH_EUR	SWE	Sweden	2023-03-27	2023	13	2023-03-26	2023	13	NONSENTINEL	7110		12		6			160				178			38		0	356	394	572	6538								6235	212					SE	202313	202313			
EUR	NH	NH	FLU_NTH_EUR	SWE	Sweden	2023-04-03	2023	14	2023-04-02	2023	14	NONSENTINEL	7040		8		5			171				184			14		0	343	357	541	6499								6001	148					SE	202314	202314			
EUR	NH	NH	FLU_NTH_EUR	SWE	Sweden	2023-04-10	2023	15	2023-04-09	2023	15	NONSENTINEL	7208		6		2			93				101			14		0	343	357	458	6750								6145	132					SE	202315	202315			
EUR	NH	NH	FLU_NTH_EUR	SWE	Sweden	2023-04-17	2023	16	2023-04-16	2023	16	NONSENTINEL	6862		1		2			77				80			5		0	204	209	289	6573								5880	118					SE	202316	202316			
EUR	NH	NH	FLU_NTH_EUR	SWE	Sweden	2023-04-24	2023	17	2023-04-23	2023	17	NONSENTINEL	6540		1		1			55				57			0		0	154	154	211	6329								5652	72					SE	202317	202317			
EUR	NH	NH	FLU_NTH_EUR	SWE	Sweden	2023-05-01	2023	18	2023-04-30	2023	18	NONSENTINEL	5950		1		1			38				40			1		0	125	126	166	5784								5067	52					SE	202318	202318			
EUR	NH	NH	FLU_NTH_EUR	SWE	Sweden	2023-05-08	2023	19	2023-05-07	2023	19	NONSENTINEL	5844		1		1			53				55			2		0	107	109	164	5680								4938	50					SE	202319	202319			
EUR	NH	NH	FLU_NTH_EUR	SWE	Sweden	2023-05-15	2023	20	2023-05-14	2023	20	NONSENTINEL	5406		0		1			24				25			8		0	74	82	107	5299								4728	25					SE	202320	202320			
EUR	NH	NH	FLU_NTH_EUR	SWE	Sweden	2023-05-22	2023	21	2023-05-21	2023	21	NONSENTINEL			1		1			9				11			0		0	43	43	54									0						SE	202321	202321			
EUR	NH	NH	FLU_NTH_EUR	SWE	Sweden	2023-05-29	2023	22	2023-05-28	2023	22	NONSENTINEL			1		0			7				8			0		0	21	21	29									0						SE	202322	202322			
EUR	NH	NH	FLU_NTH_EUR	SWE	Sweden	2023-06-05	2023	23	2023-06-04	2023	23	NONSENTINEL			1		0			21				22			0		0	14	14	36									0						SE	202323	202323			
EUR	NH	NH	FLU_NTH_EUR	SWE	Sweden	2023-06-12	2023	24	2023-06-11	2023	24	NONSENTINEL			3		1			14				18			2		0	10	12	30									0						SE	202324	202324			
EUR	NH	NH	FLU_NTH_EUR	SWE	Sweden	2023-06-19	2023	25	2023-06-18	2023	25	NONSENTINEL			1		0			13				14			0		0	14	14	28									0						SE	202325	202325			
EUR	NH	NH	FLU_NTH_EUR	SWE	Sweden	2023-06-26	2023	26	2023-06-25	2023	26	NONSENTINEL			1		0			7				8			1		0	3	4	12									0						SE	202326	202326			
EUR	NH	NH	FLU_NTH_EUR	SWE	Sweden	2023-07-03	2023	27	2023-07-02	2023	27	NONSENTINEL			4		0			4				8			0		0	2	2	10									0						SE	202327	202327			
EUR	NH	NH	FLU_NTH_EUR	SWE	Sweden	2023-07-10	2023	28	2023-07-09	2023	28	NONSENTINEL			5		3			4				12			1		0	1	2	14									0						SE	202328	202328			
EUR	NH	NH	FLU_NTH_EUR	SWE	Sweden	2023-07-17	2023	29	2023-07-16	2023	29	NONSENTINEL			1		0			4				5			0		0	6	6	11									0						SE	202329	202329			
EUR	NH	NH	FLU_NTH_EUR	SWE	Sweden	2023-07-24	2023	30	2023-07-23	2023	30	NONSENTINEL			1		1			8				10			1		0	2	3	13									0						SE	202330	202330			
EUR	NH	NH	FLU_NTH_EUR	SWE	Sweden	2023-07-31	2023	31	2023-07-30	2023	31	NONSENTINEL			2		1			8				11			0		0	0	0	11									0						SE	202331	202331			
EUR	NH	NH	FLU_NTH_EUR	SWE	Sweden	2023-08-07	2023	32	2023-08-06	2023	32	NONSENTINEL			2		1			6				9			0		0	2	2	11									0						SE	202332	202332			
EUR	NH	NH	FLU_NTH_EUR	SWE	Sweden	2023-08-14	2023	33	2023-08-13	2023	33	NONSENTINEL			1		1			4				6			1		0	1	2	8									0						SE	202333	202333			
EUR	NH	NH	FLU_NTH_EUR	SWE	Sweden	2023-08-21	2023	34	2023-08-20	2023	34	NONSENTINEL			2		1			6				9			0		0	2	2	11									0						SE	202334	202334			
EUR	NH	NH	FLU_NTH_EUR	SWE	Sweden	2023-08-28	2023	35	2023-08-27	2023	35	NONSENTINEL			2		2			7				11			0		0	1	1	12									0						SE	202335	202335			
EUR	NH	NH	FLU_NTH_EUR	SWE	Sweden	2023-09-04	2023	36	2023-09-03	2023	36	NONSENTINEL			2		1			8				11			0		0	1	1	12									0						SE	202336	202336			
EUR	NH	NH	FLU_NTH_EUR	SWE	Sweden	2023-09-11	2023	37	2023-09-10	2023	37	NONSENTINEL			1		3			5				9			0		0	1	1	10									0						SE	202337	202337			
EUR	NH	NH	FLU_NTH_EUR	SWE	Sweden	2023-09-18	2023	38	2023-09-17	2023	38	NONSENTINEL			0		1			15				16			0		0	1	1	17									0						SE	202338	202338			
EUR	NH	NH	FLU_NTH_EUR	SWE	Sweden	2023-09-25	2023	39	2023-09-24	2023	39	NONSENTINEL			1		1			7				9			0		0	0	0	9									0						SE	202339	202339			
EUR	NH	NH	FLU_NTH_EUR	SWE	Sweden	2023-10-02	2023	40	2023-10-01	2023	40	NONSENTINEL	5013		1		4			5				10			0		0	2	2	12	5001								4507	18					SE	202340	202340			
EUR	NH	NH	FLU_NTH_EUR	SWE	Sweden	2023-10-09	2023	41	2023-10-08	2023	41	NONSENTINEL	5527		6		3			17				26			2		0	2	4	30	5497								4947	22					SE	202341	202341			
EUR	NH	NH	FLU_NTH_EUR	SWE	Sweden	2023-10-16	2023	42	2023-10-15	2023	42	NONSENTINEL	6227		5		2			11				18			0		0	2	2	20	6207								5581	24					SE	202342	202342			
EUR	NH	NH	FLU_NTH_EUR	SWE	Sweden	2023-10-23	2023	43	2023-10-22	2023	43	NONSENTINEL	7474		9		8			27				44			0		0	1	1	45	7429								6684	43					SE	202343	202343			
EUR	NH	NH	FLU_NTH_EUR	SWE	Sweden	2023-10-30	2023	44	2023-10-29	2023	44	NONSENTINEL	8968		16		12			54				82			0		0	2	2	84	8884								7954	58					SE	202344	202344			
EUR	NH	NH	FLU_NTH_EUR	SWE	Sweden	2023-11-06	2023	45	2023-11-05	2023	45	NONSENTINEL	10368		20		17			83				120			0		0	4	4	124	10244								9179	80					SE	202345	202345			
EUR	NH	NH	FLU_NTH_EUR	SWE	Sweden	2023-11-13	2023	46	2023-11-12	2023	46	NONSENTINEL	9975		29		12			70				111			0		0	5	5	116	9859								8968	111					SE	202346	202346			
EUR	NH	NH	FLU_NTH_EUR	SWE	Sweden	2023-11-20	2023	47	2023-11-19	2023	47	NONSENTINEL	10014		41		22			120				183			1		0	2	3	186	9828								8978	163					SE	202347	202347			
EUR	NH	NH	FLU_NTH_EUR	SWE	Sweden	2023-11-27	2023	48	2023-11-26	2023	48	NONSENTINEL	10011		64		15			281				360			0		0	4	4	364	9647								8874	278					SE	202348	202348			
EUR	NH	NH	FLU_NTH_EUR	SWE	Sweden	2023-12-04	2023	49	2023-12-03	2023	49	NONSENTINEL	10207		115		34			505				654			0		0	4	4	658	9549								9102	371					SE	202349	202349			
EUR	NH	NH	FLU_NTH_EUR	SWE	Sweden	2023-12-11	2023	50	2023-12-10	2023	50	NONSENTINEL	10935		160		70			986				1216			1		0	13	14	1230	9705								9797	492					SE	202350	202350			
EUR	NH	NH	FLU_NTH_EUR	SWE	Sweden	2023-12-18	2023	51	2023-12-17	2023	51	NONSENTINEL	11578		197		58			1218				1473			2		0	14	16	1489	10089								10350	717					SE	202351	202351			
EUR	NH	NH	FLU_NTH_EUR	SWE	Sweden	2023-12-25	2023	52	2023-12-24	2023	52	NONSENTINEL	11003		184		91			1383				1658			7		0	13	20	1678	9325								9764	763					SE	202352	202352			
EUR	NH	NH	FLU_NTH_EUR	SWE	Sweden	2024-01-01	2024	1	2023-12-31	2024	1	NONSENTINEL	9902		148		67			1118				1333			7		0	11	18	1351	8551								8833	808					SE	202401	202401			
EUR	NH	NH	FLU_NTH_EUR	SWE	Sweden	2024-01-08	2024	2	2024-01-07	2024	2	NONSENTINEL	8857		88		56			833				977			1		0	11	12	989	7868								7793	603					SE	202402	202402			
EUR	NH	NH	FLU_NTH_EUR	SWE	Sweden	2024-01-15	2024	3	2024-01-14	2024	3	NONSENTINEL	8110		111		39			747				897			2		0	18	20	917	7193								6827	502					SE	202403	202403			
EUR	NH	NH	FLU_NTH_EUR	SWE	Sweden	2024-01-22	2024	4	2024-01-21	2024	4	NONSENTINEL	7926		105		40			758				903			4		0	12	16	919	7007								6893	546					SE	202404	202404			
EUR	NH	NH	FLU_NTH_EUR	SWE	Sweden	2024-01-29	2024	5	2024-01-28	2024	5	NONSENTINEL	7616		118		52			690				860			1		0	28	29	889	6727								6508	580					SE	202405	202405			
EUR	NH	NH	FLU_NTH_EUR	SWE	Sweden	2024-02-05	2024	6	2024-02-04	2024	6	NONSENTINEL	7611		131		57			682				870			3		0	25	28	898	6713								6453	506					SE	202406	202406			
EUR	NH	NH	FLU_NTH_EUR	SWE	Sweden	2024-02-12	2024	7	2024-02-11	2024	7	NONSENTINEL	7197		99		72			671				842			11		0	34	45	887	6310								6169	459					SE	202407	202407			
EUR	NH	NH	FLU_NTH_EUR	SWE	Sweden	2024-02-19	2024	8	2024-02-18	2024	8	NONSENTINEL	7150		66		44			645				755			4		0	47	51	806	6344								6162	446					SE	202408	202408			
EUR	NH	NH	FLU_NTH_EUR	SWE	Sweden	2024-02-26	2024	9	2024-02-25	2024	9	NONSENTINEL	6712		67		52			435				554			11		0	67	78	632	6080								5828	387					SE	202409	202409			
EUR	NH	NH	FLU_NTH_EUR	SWE	Sweden	2024-03-04	2024	10	2024-03-03	2024	10	NONSENTINEL	6015		42		32			261				335			10		0	36	46	381	5634								5234	291					SE	202410	202410			
EUR	NH	NH	FLU_NTH_EUR	SWE	Sweden	2024-03-11	2024	11	2024-03-10	2024	11	NONSENTINEL	5810		41		41			236				318			12		0	69	81	399	5411								5027	258					SE	202411	202411			
EUR	NH	NH	FLU_NTH_EUR	SWE	Sweden	2024-03-18	2024	12	2024-03-17	2024	12	NONSENTINEL	5575		26		20			128				174			6		0	76	82	256	5319								4991	217					SE	202412	202412			
EUR	NH	NH	FLU_NTH_EUR	SWE	Sweden	2024-03-25	2024	13	2024-03-24	2024	13	NONSENTINEL	5168		12		11			119				142			5		0	80	85	227	4941								4665	158					SE	202413	202413			
EUR	NH	NH	FLU_NTH_EUR	SWE	Sweden	2024-04-01	2024	14	2024-03-31	2024	14	NONSENTINEL	4822		12		18			85				115			9		0	63	72	187	4635								4463	100					SE	202414	202414			
EUR	NH	NH	FLU_NTH_EUR	SWE	Sweden	2024-04-08	2024	15	2024-04-07	2024	15	NONSENTINEL	4541		5		4			61				70			7		0	75	82	152	4389								4233	97					SE	202415	202415			
EUR	NH	NH	FLU_NTH_EUR	SWE	Sweden	2024-04-15	2024	16	2024-04-14	2024	16	NONSENTINEL	4222		9		5			30				44			8		0	40	48	92	4130								3951	61					SE	202416	202416			
EUR	NH	NH	FLU_NTH_EUR	SWE	Sweden	2024-04-22	2024	17	2024-04-21	2024	17	NONSENTINEL	4128		6		5			22				33			14		0	51	65	98	4030								3763	48					SE	202417	202417			
EUR	NH	NH	FLU_NTH_EUR	SWE	Sweden	2024-04-29	2024	18	2024-04-28	2024	18	NONSENTINEL	3731		7		4			14				25			6		0	73	79	104	3627								3366	35					SE	202418	202418			
EUR	NH	NH	FLU_NTH_EUR	SWE	Sweden	2024-05-06	2024	19	2024-05-05	2024	19	NONSENTINEL	3657		1		10			32				43			9		0	74	83	126	3531								3408	30					SE	202419	202419			
EUR	NH	NH	FLU_NTH_EUR	SWE	Sweden	2024-05-13	2024	20	2024-05-12	2024	20	NONSENTINEL	3431		1		5			41				47			1		0	55	56	103	3328								3376	17					SE	202420	202420			
EUR	NH	NH	FLU_NTH_EUR	SWE	Sweden	2024-05-20	2024	21	2024-05-19	2024	21	NONSENTINEL			2		3			13				18			3		0	34	37	55									0						SE	202421	202421			
EUR	NH	NH	FLU_NTH_EUR	SWE	Sweden	2024-05-27	2024	22	2024-05-26	2024	22	NONSENTINEL			4		3			11				18			3		0	29	32	50									0						SE	202422	202422			
EUR	NH	NH	FLU_NTH_EUR	SWE	Sweden	2024-06-03	2024	23	2024-06-02	2024	23	NONSENTINEL			1		2			3				6			4		0	11	15	21									0						SE	202423	202423			
EUR	NH	NH	FLU_NTH_EUR	SWE	Sweden	2024-06-10	2024	24	2024-06-09	2024	24	NONSENTINEL			4		1			4				9			2		0	8	10	19															SE	202424	202424			
EUR	NH	NH	FLU_NTH_EUR	SWE	Sweden	2024-06-17	2024	25	2024-06-16	2024	25	NONSENTINEL			3		5			10				18			0		0	6	6	24															SE	202425	202425			
EUR	NH	NH	FLU_NTH_EUR	SWE	Sweden	2024-06-24	2024	26	2024-06-23	2024	26	NONSENTINEL			5		7			7				19			0		0	2	2	21															SE	202426	202426			
EUR	NH	NH	FLU_NTH_EUR	SWE	Sweden	2024-07-01	2024	27	2024-06-30	2024	27	NONSENTINEL			2		4			5				11			0		0	3	3	14															SE	202427	202427			
EUR	NH	NH	FLU_NTH_EUR	SWE	Sweden	2024-07-08	2024	28	2024-07-07	2024	28	NONSENTINEL			8		16			3				27			0		0	2	2	29															SE	202428	202428			
EUR	NH	NH	FLU_NTH_EUR	SWE	Sweden	2024-07-15	2024	29	2024-07-14	2024	29	NONSENTINEL			3		10			11				24			0		0	2	2	26															SE	202429	202429			
EUR	NH	NH	FLU_NTH_EUR	SWE	Sweden	2024-07-22	2024	30	2024-07-21	2024	30	NONSENTINEL			3		0			9				12			0		0	1	1	13															SE	202430	202430			
EUR	NH	NH	FLU_NTH_EUR	SWE	Sweden	2024-07-29	2024	31	2024-07-28	2024	31	NONSENTINEL			19		3			12				34			0		0	1	1	35															SE	202431	202431			
EUR	NH	NH	FLU_NTH_EUR	SWE	Sweden	2024-08-05	2024	32	2024-08-04	2024	32	NONSENTINEL			16		11			8				35			1		0	1	2	37															SE	202432	202432			
EUR	NH	NH	FLU_NTH_EUR	SWE	Sweden	2024-08-12	2024	33	2024-08-11	2024	33	NONSENTINEL			6		7			10				23			0		0	4	4	27															SE	202433	202433			
EUR	NH	NH	FLU_NTH_EUR	SWE	Sweden	2024-08-19	2024	34	2024-08-18	2024	34	NONSENTINEL			2		7			9				18			0		0	2	2	20															SE	202434	202434			
EUR	NH	NH	FLU_NTH_EUR	SWE	Sweden	2024-08-26	2024	35	2024-08-25	2024	35	NONSENTINEL			1		6			2				9			0		0	0	0	9															SE	202435	202435			
EUR	NH	NH	FLU_NTH_EUR	SWE	Sweden	2024-09-02	2024	36	2024-09-01	2024	36	NONSENTINEL			3		2			6				11			0		0	1	1	12															SE	202436	202436			
EUR	NH	NH	FLU_NTH_EUR	SWE	Sweden	2024-09-09	2024	37	2024-09-08	2024	37	NONSENTINEL			1		2			3				6			0		0	2	2	8															SE	202437	202437			
EUR	NH	NH	FLU_NTH_EUR	SWE	Sweden	2024-09-16	2024	38	2024-09-15	2024	38	NONSENTINEL			2		0			8				10			0		0	1	1	11															SE	202438	202438			
EUR	NH	NH	FLU_NTH_EUR	SWE	Sweden	2024-09-23	2024	39	2024-09-22	2024	39	NONSENTINEL			0		0			7				7			0		0	0	0	7															SE	202439	202439			
EUR	NH	NH	FLU_NTH_EUR	SWE	Sweden	2024-09-30	2024	40	2024-09-29	2024	40	NONSENTINEL	5875		2		1			8				11			1			1	2	13	5862								5557	5					SE	202440	202440			
EUR	NH	NH	FLU_NTH_EUR	SWE	Sweden	2024-10-07	2024	41	2024-10-06	2024	41	NONSENTINEL	6123		9		6			6				21			1			1	2	23	6100								5817	6					SE	202441	202441			
EUR	NH	NH	FLU_NTH_EUR	SWE	Sweden	2024-10-14	2024	42	2024-10-13	2024	42	NONSENTINEL	6156		11		5			14				30			0			0	0	30	6126								5916	7					SE	202442	202442			
EUR	NH	NH	FLU_NTH_EUR	SWE	Sweden	2024-10-21	2024	43	2024-10-20	2024	43	NONSENTINEL	6392		20		4			12				36			0			3	3	39	6353								6146	8					SE	202443	202443			
EUR	NH	NH	FLU_NTH_EUR	SWE	Sweden	2024-10-28	2024	44	2024-10-27	2024	44	NONSENTINEL	6227		19		3			8				30			2			3	5	35	6192								5957	5					SE	202444	202444			
EUR	NH	NH	FLU_NTH_EUR	SWE	Sweden	2024-11-04	2024	45	2024-11-03	2024	45	NONSENTINEL	5903		9		2			9				20			2			5	7	27	5876								5681	13					SE	202445	202445			
EUR	NH	NH	FLU_NTH_EUR	SWE	Sweden	2024-11-11	2024	46	2024-11-10	2024	46	NONSENTINEL	6059		20		2			16				38			2			2	4	42	6017								5577	18					SE	202446	202446			
EUR	NH	NH	FLU_NTH_EUR	SWE	Sweden	2024-11-18	2024	47	2024-11-17	2024	47	NONSENTINEL	6120		17		5			13				35			0			3	3	38	6082								5928	15					SE	202447	202447			
EUR	NH	NH	FLU_NTH_EUR	SWE	Sweden	2024-11-25	2024	48	2024-11-24	2024	48	NONSENTINEL	5900		23		4			29				56			5			3	8	64	5836								5777	33					SE	202448	202448			
EUR	NH	NH	FLU_NTH_EUR	SWE	Sweden	2024-12-02	2024	49	2024-12-01	2024	49	NONSENTINEL	5496		51		4			47				102			5			3	8	110	5386								5487	36					SE	202449	202449			
EUR	NH	NH	FLU_NTH_EUR	SWE	Sweden	2024-12-09	2024	50	2024-12-08	2024	50	NONSENTINEL	5866		97		19			125				241			8			6	14	255	5611								5844	73					SE	202450	202450			
EUR	NH	NH	FLU_NTH_EUR	SWE	Sweden	2024-12-16	2024	51	2024-12-15	2024	51	NONSENTINEL	6819		136		26			279				441			12			26	38	479	6340								6682	102					SE	202451	202451			
EUR	NH	NH	FLU_NTH_EUR	SWE	Sweden	2024-12-23	2024	52	2024-12-22	2024	52	NONSENTINEL	6225		198		41			416				655			6			24	30	685	5540								6089	116					SE	202452	202452			
EUR	NH	NH	FLU_NTH_EUR	SWE	Sweden	2024-12-30	2025	1	2024-12-29	2025	1	NONSENTINEL	6499		171		42			423				636			8			57	65	701	5798								6136	156					SE	202501	202501			
EUR	NH	NH	FLU_NTH_EUR	SWE	Sweden	2025-01-06	2025	2	2025-01-05	2025	2	NONSENTINEL	6822		139		52			451				642			21			42	63	705	6117								6528	186					SE	202502	202502			
EUR	NH	NH	FLU_NTH_EUR	SWE	Sweden	2025-01-13	2025	3	2025-01-12	2025	3	NONSENTINEL	6585		163		57			475				695			19			65	84	779	5806								6303	203					SE	202503	202503			
EUR	NH	NH	FLU_NTH_EUR	SWE	Sweden	2025-01-20	2025	4	2025-01-19	2025	4	NONSENTINEL	6420		168		75			606				849			13			88	101	950	5470								6386	266					SE	202504	202504			
EUR	NH	NH	FLU_NTH_EUR	SWE	Sweden	2025-01-27	2025	5	2025-01-26	2025	5	NONSENTINEL	6999		221		105			734				1060			16			144	160	1220	5779								6704	329					SE	202505	202505			
EUR	NH	NH	FLU_NTH_EUR	SWE	Sweden	2025-02-03	2025	6	2025-02-02	2025	6	NONSENTINEL	7022		203		108			906				1217			12			176	188	1405	5617								6762	406					SE	202506	202506			
EUR	NH	NH	FLU_NTH_EUR	SWE	Sweden	2025-02-10	2025	7	2025-02-09	2025	7	NONSENTINEL	7862		200		178			1185				1563			12			247	259	1822	6040								7561	499					SE	202507	202507			
EUR	NH	NH	FLU_NTH_EUR	SWE	Sweden	2025-02-17	2025	8	2025-02-16	2025	8	NONSENTINEL	8877		242		222			1523				1987			14			319	333	2320	6557								8495	607					SE	202508	202508			
EUR	NH	NH	FLU_NTH_EUR	SWE	Sweden	2025-02-24	2025	9	2025-02-23	2025	9	NONSENTINEL	9352		261		220			1577				2058			14			416	430	2488	6864								9023	652					SE	202509	202509			
EUR	NH	NH	FLU_NTH_EUR	SWE	Sweden	2025-03-03	2025	10	2025-03-02	2025	10	NONSENTINEL	9167		194		151			1376				1721			9			368	377	2098	7069								8570	754					SE	202510	202510			
EUR	NH	NH	FLU_NTH_EUR	SWE	Sweden	2025-03-10	2025	11	2025-03-09	2025	11	NONSENTINEL	8448		136		80			1056				1272			5			276	281	1553	6895								7932	737					SE	202511	202511			
EUR	NH	NH	FLU_NTH_EUR	SWE	Sweden	2025-03-17	2025	12	2025-03-16	2025	12	NONSENTINEL	7696		87		87			800				974			7			264	271	1245	6451								7427	678					SE	202512	202512			
EUR	NH	NH	FLU_NTH_EUR	SWE	Sweden	2025-03-24	2025	13	2025-03-23	2025	13	NONSENTINEL	7520		92		102			808				1002			6			208	214	1216	6304								7244	634					SE	202513	202513			
EUR	NH	NH	FLU_NTH_EUR	SWE	Sweden	2025-03-31	2025	14	2025-03-30	2025	14	NONSENTINEL	7174		84		73			662				819			7			198	205	1024	6150								6865	577					SE	202514	202514			
EUR	NH	NH	FLU_NTH_EUR	SWE	Sweden	2025-04-07	2025	15	2025-04-06	2025	15	NONSENTINEL	6871		101		60			578				739			3			195	198	937	5934								6699	542					SE	202515	202515			
EUR	NH	NH	FLU_NTH_EUR	SWE	Sweden	2025-04-14	2025	16	2025-04-13	2025	16	NONSENTINEL	6517		80		51			521				652			4			128	132	784	5733								6088	433					SE	202516	202516			
EUR	NH	NH	FLU_NTH_EUR	SWE	Sweden	2025-04-21	2025	17	2025-04-20	2025	17	NONSENTINEL	5646		30		31			288				349			6			101	107	456	5190								5618	312					SE	202517	202517			
EUR	NH	NH	FLU_NTH_EUR	SWE	Sweden	2025-04-28	2025	18	2025-04-27	2025	18	NONSENTINEL	5493		41		15			179				235			3			52	55	290	5203								5251	275					SE	202518	202518			
EUR	NH	NH	FLU_NTH_EUR	SWE	Sweden	2025-05-05	2025	19	2025-05-04	2025	19	NONSENTINEL	5119		20		7			156				183			0			27	27	210	4909								4892	222					SE	202519	202519			
EUR	NH	NH	FLU_NTH_EUR	SWE	Sweden	2025-05-12	2025	20	2025-05-11	2025	20	NONSENTINEL	4712		9		4			113				126			0			36	36	162	4550								4399	142					SE	202520	202520			
EUR	NH	NH	FLU_NTH_EUR	SWE	Sweden	2025-05-19	2025	21	2025-05-18	2025	21	NONSENTINEL			16		9			74				99			3			24	27	126															SE	202521	202521			
EUR	NH	NH	FLU_NTH_EUR	SWE	Sweden	2025-05-26	2025	22	2025-05-25	2025	22	NONSENTINEL			21		6			56				83			1			7	8	91															SE	202522	202522			
EUR	NH	NH	FLU_NTH_EUR	SWE	Sweden	2025-06-02	2025	23	2025-06-01	2025	23	NONSENTINEL			27		6			24				57			3			9	12	69															SE	202523	202523			
EUR	NH	NH	FLU_NTH_EUR	SWE	Sweden	2025-06-09	2025	24	2025-06-08	2025	24	NONSENTINEL			15		3			18				36			2			9	11	47															SE	202524	202524			
EUR	NH	NH	FLU_NTH_EUR	SWE	Sweden	2025-06-16	2025	25	2025-06-15	2025	25	NONSENTINEL			16		1			10				27			2			3	5	32															SE	202525	202525			
EUR	NH	NH	FLU_NTH_EUR	SWE	Sweden	2025-06-23	2025	26	2025-06-22	2025	26	NONSENTINEL			12		2			4				18			0			5	5	23															SE	202526	202526			
EUR	NH	NH	FLU_NTH_EUR	SWE	Sweden	2025-06-30	2025	27	2025-06-29	2025	27	NONSENTINEL			8		0			10				18			0			0	0	18															SE	202527	202527			
EUR	NH	NH	FLU_NTH_EUR	SWE	Sweden	2025-07-07	2025	28	2025-07-06	2025	28	NONSENTINEL			13		1			10				24			2			2	4	28															SE	202528	202528			
EUR	NH	NH	FLU_NTH_EUR	SWE	Sweden	2025-07-14	2025	29	2025-07-13	2025	29	NONSENTINEL			13		3			2				18			0			2	2	20															SE	202529	202529			
EUR	NH	NH	FLU_NTH_EUR	SWE	Sweden	2025-07-21	2025	30	2025-07-20	2025	30	NONSENTINEL			3		1			4				8			0			1	1	9															SE	202530	202530			
